plant_id,month,month_name,task_type,task_title,task_description,priority,garden_type,region_adjustment,verification_status,confidence,source_ids
por,11,november,obiranje,Obiraj por,Splošen razpon: september–marec. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
por,12,december,obiranje,Obiraj por,Splošen razpon: september–marec. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
salotka,3,marec,setev_na_prosto,Sej šalotka na prosto,Splošen razpon: marec–april; oktober v toplih legah. Pred setvijo preveri temperaturo in vlažnost tal.,srednja,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
salotka,4,april,setev_na_prosto,Sej šalotka na prosto,Splošen razpon: marec–april; oktober v toplih legah. Pred setvijo preveri temperaturo in vlažnost tal.,srednja,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
salotka,10,oktober,setev_na_prosto,Sej šalotka na prosto,Splošen razpon: marec–april; oktober v toplih legah. Pred setvijo preveri temperaturo in vlažnost tal.,srednja,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
salotka,7,julij,obiranje,Obiraj šalotka,Splošen razpon: julij–avgust. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
salotka,8,avgust,obiranje,Obiraj šalotka,Splošen razpon: julij–avgust. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
bazilika,3,marec,setev_notri,Sej bazilika v notranjih prostorih,"Splošen razpon: marec–april. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,4,april,setev_notri,Sej bazilika v notranjih prostorih,"Splošen razpon: marec–april. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,5,maj,setev_na_prosto,Sej bazilika na prosto,Splošen razpon: maj–junij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,6,junij,setev_na_prosto,Sej bazilika na prosto,Splošen razpon: maj–junij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,5,maj,presajanje,Presadi bazilika na stalno mesto,"Splošen razpon: maj–junij, po nevarnosti pozebe. Ne presajaj v stresnih razmerah; po presajanju zalij.",visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,6,junij,presajanje,Presadi bazilika na stalno mesto,"Splošen razpon: maj–junij, po nevarnosti pozebe. Ne presajaj v stresnih razmerah; po presajanju zalij.",visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,6,junij,obiranje,Obiraj bazilika,Splošen razpon: junij–september. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,7,julij,obiranje,Obiraj bazilika,Splošen razpon: junij–september. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,8,avgust,obiranje,Obiraj bazilika,Splošen razpon: junij–september. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
bazilika,9,september,obiranje,Obiraj bazilika,Splošen razpon: junij–september. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
petersilj_list,2,februar,setev_notri,Sej peteršilj list v notranjih prostorih,"Splošen razpon: februar–marec. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,3,marec,setev_notri,Sej peteršilj list v notranjih prostorih,"Splošen razpon: februar–marec. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,3,marec,setev_na_prosto,Sej peteršilj list na prosto,Splošen razpon: marec–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,4,april,setev_na_prosto,Sej peteršilj list na prosto,Splošen razpon: marec–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,5,maj,setev_na_prosto,Sej peteršilj list na prosto,Splošen razpon: marec–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,4,april,presajanje,Presadi peteršilj list na stalno mesto,Splošen razpon: april–maj. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,5,maj,presajanje,Presadi peteršilj list na stalno mesto,Splošen razpon: april–maj. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,5,maj,obiranje,Obiraj peteršilj list,Splošen razpon: maj–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,6,junij,obiranje,Obiraj peteršilj list,Splošen razpon: maj–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,7,julij,obiranje,Obiraj peteršilj list,Splošen razpon: maj–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,8,avgust,obiranje,Obiraj peteršilj list,Splošen razpon: maj–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,9,september,obiranje,Obiraj peteršilj list,Splošen razpon: maj–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,10,oktober,obiranje,Obiraj peteršilj list,Splošen razpon: maj–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
petersilj_list,11,november,obiranje,Obiraj peteršilj list,Splošen razpon: maj–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,2,februar,setev_notri,Sej drobnjak v notranjih prostorih,"Splošen razpon: februar–marec. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,3,marec,setev_notri,Sej drobnjak v notranjih prostorih,"Splošen razpon: februar–marec. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,3,marec,setev_na_prosto,Sej drobnjak na prosto,Splošen razpon: marec–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,4,april,setev_na_prosto,Sej drobnjak na prosto,Splošen razpon: marec–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,5,maj,setev_na_prosto,Sej drobnjak na prosto,Splošen razpon: marec–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,4,april,presajanje,Presadi drobnjak na stalno mesto,Splošen razpon: april–maj; september. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,5,maj,presajanje,Presadi drobnjak na stalno mesto,Splošen razpon: april–maj; september. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,9,september,presajanje,Presadi drobnjak na stalno mesto,Splošen razpon: april–maj; september. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,4,april,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,5,maj,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,6,junij,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,7,julij,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,8,avgust,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,9,september,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,10,oktober,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
drobnjak,11,november,obiranje,Obiraj drobnjak,Splošen razpon: april–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
meta,3,marec,setev_notri,Sej meta v notranjih prostorih,"Splošen razpon: marec–april. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
meta,4,april,setev_notri,Sej meta v notranjih prostorih,"Splošen razpon: marec–april. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
meta,4,april,setev_na_prosto,Sej meta na prosto,Splošen razpon: april–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
meta,5,maj,setev_na_prosto,Sej meta na prosto,Splošen razpon: april–maj. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
meta,4,april,presajanje,Presadi meta na stalno mesto,Splošen razpon: april–junij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
meta,5,maj,presajanje,Presadi meta na stalno mesto,Splošen razpon: april–junij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
meta,6,junij,presajanje,Presadi meta na stalno mesto,Splošen razpon: april–junij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
